Time;Iterations;Result;Maximum;Minimum;Average;warmUp
0:00:01;1564;8878.150667011021;56263.000269499775;129.33636892171788;2684.771948126926;false
0:00:02;3299;3392.6155583381787;67630.2169103947;67.24546148898249;1752.0236158870996;false
0:00:03;5171;3224.30766859663;67630.2169103947;67.24546148898249;1853.2198616582584;false
0:00:04;6862;50515.5618239755;67630.2169103947;37.745435229180025;1695.4916563382553;false
0:00:05;8474;6055.490822358664;67630.2169103947;37.745435229180025;1648.248734347295;false
0:00:06;10291;590.7920160721422;67630.2169103947;37.745435229180025;1655.940110130454;false
0:00:07;12402;15294.111889275524;67630.2169103947;37.745435229180025;1691.8431698433496;false
0:00:08;14495;31408.850260190913;67630.2169103947;37.745435229180025;1721.4011059020477;false
0:00:09;16462;1809.5609382674802;67630.2169103947;37.745435229180025;1742.3220981132101;false
0:00:10;18712;5761.280645115944;67630.2169103947;37.745435229180025;1776.4625967512525;false
0:00:11;20749;23718.658757284593;67630.2169103947;37.745435229180025;1795.051383757093;false
0:00:12;22557;20563.345179191045;77229.20159679097;37.745435229180025;1792.4123442465698;false
0:00:13;24662;1509.202285475573;77229.20159679097;37.745435229180025;1809.2300394657525;false
0:00:15;27780;3484.214817034647;101444.98232828408;37.745435229180025;1853.4191701360994;false
0:00:16;30400;2656.6781942590196;101444.98232828408;37.745435229180025;1892.493287197384;false
0:00:17;33023;2328.3108253973633;105603.20019937884;37.745435229180025;1933.0479714626322;false
0:00:18;35725;17955.284518540717;105603.20019937884;37.745435229180025;1973.3752982153153;false
0:00:19;38230;34941.50442743803;105603.20019937884;37.745435229180025;1998.3502368723832;false
0:00:20;40921;3051.083683902849;105603.20019937884;37.745435229180025;2028.2251974344897;false
0:00:21;43744;1600.1894368262892;105603.20019937884;37.745435229180025;2066.509021479257;false
0:00:22;46548;3606.9063600219156;105603.20019937884;37.745435229180025;2096.4958044369637;false
0:00:23;49493;4278.164364593553;105603.20019937884;37.745435229180025;2131.0462946356556;false
0:00:24;52440;4674.237435556288;105603.20019937884;37.745435229180025;2162.0973052082745;false
0:00:25;55841;3097.9644514775123;105603.20019937884;37.745435229180025;2193.9647273046553;false
0:00:26;58845;2999.3384958947304;105603.20019937884;37.745435229180025;2222.6329054553235;false
0:00:27;61703;3074.0418011892975;105603.20019937884;37.745435229180025;2244.4677543626312;false
0:00:28;64674;3029.9423753439287;105603.20019937884;37.745435229180025;2266.767668649301;false
0:00:29;67738;2609.662452688124;105603.20019937884;37.745435229180025;2291.5709966369;false
0:00:30;70748;4742.179328261762;105603.20019937884;37.745435229180025;2313.124987613497;false
0:00:31;73652;3536.69807006984;116422.02518441249;37.745435229180025;2332.1168891411403;false
0:00:32;76594;26446.8405281963;116422.02518441249;37.745435229180025;2350.7039969766106;false
0:00:33;79386;2043.5730231276677;116422.02518441249;37.745435229180025;2363.4385270481316;false
0:00:34;82360;3813.1143832886146;116422.02518441249;37.745435229180025;2378.5115554184263;false
0:00:35;85466;1869.9439054227253;116422.02518441249;37.745435229180025;2396.7122790404806;false
0:00:36;88560;41203.45400314217;133071.97996468272;37.745435229180025;2415.243506947354;false
0:00:37;91736;3645.997688072866;133071.97996468272;37.745435229180025;2435.398440707533;false
0:00:38;95099;3421.2167509477713;133071.97996468272;37.745435229180025;2456.939648518464;false
0:00:40;98523;20076.023887256262;133071.97996468272;37.745435229180025;2477.777379086065;false
0:00:41;101906;3640.5367505449976;133071.97996468272;37.745435229180025;2497.815522182603;false
0:00:42;105272;2986.7512196025264;133071.97996468272;37.745435229180025;2518.3881644174285;false
0:00:43;108704;3348.643554909282;133071.97996468272;37.745435229180025;2537.391268222355;false
0:00:44;112214;3417.1381918705324;133071.97996468272;37.745435229180025;2557.204979099863;false
0:00:45;115817;6534.598510020055;133071.97996468272;37.745435229180025;2576.997976624712;false
0:00:46;119242;3313.4517393103406;133071.97996468272;37.745435229180025;2594.1784920619352;false
0:00:47;122843;1597.6088269165775;133071.97996468272;37.745435229180025;2613.7170476074803;false
0:00:48;126371;5253.294143759021;133071.97996468272;37.745435229180025;2630.582308809629;false
0:00:49;129751;4907.517104046675;133071.97996468272;37.745435229180025;2645.065403691444;false
0:00:50;133420;3645.6640567965296;133071.97996468272;37.745435229180025;2664.2305455981023;false
0:00:51;137019;3298.437078470049;133071.97996468272;37.745435229180025;2681.5410438033405;false
0:00:52;140552;4576.15848884264;133071.97996468272;37.745435229180025;2696.906710271799;false
0:00:53;146790;5113.127171704895;161583.25738920236;37.745435229180025;2761.4804295227036;false
0:00:54;153040;5343.740089032054;189495.50611407252;37.745435229180025;2824.911211983044;false
0:00:55;159532;6254.956662220018;198090.40846242223;37.745435229180025;2891.330761095194;false
0:00:56;166248;29315.867330456076;206524.522721828;37.745435229180025;2954.7010017135217;false
0:00:57;171186;1275.1847717230532;230446.0744663445;37.745435229180025;2991.7975911358167;false
0:00:58;176295;25924.963821712987;230446.0744663445;37.745435229180025;3024.550868941805;false
0:00:59;180868;14669.4976841264;230446.0744663445;37.745435229180025;3053.233205968592;false
0:01:00;185160;5692.589466728466;230446.0744663445;37.745435229180025;3069.321309231018;false
0:01:01;190114;3726.4102394598676;230446.0744663445;37.745435229180025;3099.8440036057727;false
0:01:02;194831;4828.625327066936;230446.0744663445;37.745435229180025;3126.240087868111;false
0:01:03;201587;30019.392527572814;230446.0744663445;37.745435229180025;3180.449368788079;false
0:01:04;208404;7707.878199183751;230446.0744663445;37.745435229180025;3236.416233905405;false
0:01:05;215479;7115.231747367151;230446.0744663445;37.745435229180025;3293.4844178313665;false
0:01:06;222776;7325.829681346188;230446.0744663445;37.745435229180025;3352.547388170055;false
0:01:07;230308;8147.133317082518;230446.0744663445;37.745435229180025;3411.8136908849688;false
0:01:08;237728;7706.213851595738;230446.0744663445;37.745435229180025;3468.5688520118297;false
0:01:09;245596;1386.5121567098156;230446.0744663445;37.745435229180025;3526.5336570721106;false
0:01:10;253338;8231.796185336258;230446.0744663445;37.745435229180025;3584.3413475054517;false
0:01:12;260809;11241.522767680892;230446.0744663445;37.745435229180025;3636.843928660974;false
0:01:13;268486;15889.02343360843;247541.9088451675;37.745435229180025;3692.2076711981927;false
0:01:14;276322;11890.281240822189;256651.77230881367;37.745435229180025;3744.276840770531;false
0:01:15;284114;7361.877738204413;256651.77230881367;37.745435229180025;3796.1181252020806;false
0:01:16;292329;28543.561899711054;256651.77230881367;37.745435229180025;3853.240421627741;false
0:01:17;300178;21316.934641852047;256651.77230881367;37.745435229180025;3903.4587390510364;false
0:01:18;308337;21141.70268508081;256651.77230881367;37.745435229180025;3955.156451254265;false
0:01:19;316589;8092.575175572465;256651.77230881367;37.745435229180025;4008.8382078915797;false
0:01:20;324904;39703.33666841362;256651.77230881367;37.745435229180025;4060.729756372807;false
0:01:21;333373;5698.587895618053;256651.77230881367;37.745435229180025;4115.941881073182;false
0:01:22;341923;8403.604272257955;344102.5976305095;37.745435229180025;4166.617893653966;false
0:01:23;350456;3802.4464788547093;344102.5976305095;37.745435229180025;4217.674924614108;false
0:01:24;359166;8179.896203661092;344102.5976305095;37.745435229180025;4270.395964226699;false
0:01:25;367776;6847.32559211221;344102.5976305095;37.745435229180025;4319.395257291138;false
0:01:26;376533;9976.29333415006;344102.5976305095;37.745435229180025;4370.295634218514;false
0:01:27;385571;7067.047910344603;344102.5976305095;37.745435229180025;4421.2185121285365;false
0:01:28;395125;3675.4834776910097;344102.5976305095;37.745435229180025;4477.331192942267;false
0:01:29;404769;8173.622787471831;344102.5976305095;37.745435229180025;4533.597622000904;false
0:01:30;414661;12411.324191482903;344102.5976305095;37.745435229180025;4590.999789610236;false
0:01:31;424290;15403.886831956534;344102.5976305095;37.745435229180025;4645.539732840118;false
0:01:32;433707;9652.584189839303;344102.5976305095;37.745435229180025;4695.82197301018;false
0:01:33;443560;23937.114328206084;344102.5976305095;37.745435229180025;4748.444193443641;false
0:01:34;453551;9279.15273169905;344102.5976305095;37.745435229180025;4801.7658647424505;false
0:01:35;463556;9217.55749290179;344102.5976305095;37.745435229180025;4854.579448626463;false
0:01:36;473717;14847.973088345738;344102.5976305095;37.745435229180025;4909.347292687654;false
0:01:37;483962;8459.73016167898;344102.5976305095;37.745435229180025;4961.628414430404;false
0:01:38;494359;15861.487341184875;344102.5976305095;37.745435229180025;5015.0223439583015;false
0:01:39;504913;16839.876018096806;344102.5976305095;37.745435229180025;5068.455815409276;false
0:01:40;515878;18596.49984118589;344102.5976305095;37.745435229180025;5124.929746291058;false
0:01:42;527750;14702.727752971825;389148.9701172506;37.745435229180025;5184.457634949869;false
0:01:43;538566;7979.016463344039;389148.9701172506;37.745435229180025;5237.154146347562;false
0:01:44;549351;5655.870909949882;389148.9701172506;37.745435229180025;5288.090933352507;false
0:01:45;560123;14535.498521812478;389148.9701172506;37.745435229180025;5338.243961633016;false
0:01:46;571477;10676.881167700598;389148.9701172506;37.745435229180025;5391.367245586775;false
0:01:47;582126;8756.174087801484;389148.9701172506;37.745435229180025;5438.505915097566;false
0:01:48;592756;9289.233379076615;389148.9701172506;37.745435229180025;5484.200867843953;false
0:01:49;603715;21454.305868460644;389148.9701172506;37.745435229180025;5533.034343150795;false
0:01:50;615209;1001.2606973566487;389148.9701172506;37.745435229180025;5582.917557277825;false
0:01:51;626014;9259.549048849862;389148.9701172506;37.745435229180025;5626.796228961529;false
0:01:52;636699;7596.301543089907;389148.9701172506;37.745435229180025;5669.646567831929;false
0:01:53;647717;28379.85643198228;389148.9701172506;37.745435229180025;5716.34794078272;false
0:01:54;660487;17711.59466519684;389148.9701172506;37.745435229180025;5772.283204046362;false
0:01:55;672752;16879.320789634883;389148.9701172506;37.745435229180025;5826.765820803852;false
0:01:56;684899;14823.194860976218;402860.30818813574;37.745435229180025;5879.210865779631;false
0:01:57;697347;16113.028382454973;402860.30818813574;37.745435229180025;5933.382604366562;false
0:01:58;709987;16463.878333256227;402860.30818813574;37.745435229180025;5988.052347856394;false
0:01:59;722465;16814.072840917517;402860.30818813574;37.745435229180025;6040.407098812824;false
0:02:00;722864;10717.294594743189;402860.30818813574;37.745435229180025;6042.063669877187;false
